Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn,KMeans_Cluster
34.0,0,16.0,10.0,8.0,6.0,1,1,671.12,28.0,1.0,0
29.0,0,14.0,29.0,2.0,14.0,2,2,374.0,11.0,1.0,3
46.0,1,5.0,9.0,1.0,5.0,2,2,677.4,15.0,0.0,2
43.0,0,39.0,16.0,1.0,10.0,0,2,809.4,7.0,0.0,3
46.0,1,57.0,25.0,0.0,19.0,2,2,935.35,13.0,0.0,2
61.0,0,38.0,7.0,8.0,18.0,2,2,518.47,20.0,1.0,0
25.0,1,50.0,6.0,1.0,5.0,1,0,520.6,4.0,0.0,1
35.0,1,16.0,30.0,3.0,18.0,1,0,622.93,13.0,0.0,1
50.0,0,42.0,23.0,10.0,23.0,2,0,851.0,22.0,1.0,0
40.0,0,37.0,26.0,2.0,10.0,2,2,811.71,14.0,0.0,3
48.0,1,30.0,30.0,1.0,2.0,0,2,970.07,17.0,0.0,2
32.0,1,8.0,26.0,10.0,17.0,2,1,328.0,3.0,1.0,0
38.0,1,45.0,17.0,3.0,12.0,0,0,691.95,3.0,0.0,1
26.0,1,57.0,1.0,2.0,2.0,2,2,885.12,30.0,0.0,2
52.0,1,11.0,22.0,4.0,22.0,2,1,166.0,20.0,1.0,0
49.0,1,6.0,1.0,4.0,15.0,2,0,604.07,21.0,0.0,1
27.0,1,9.0,24.0,8.0,22.0,2,0,764.04,1.0,1.0,1
35.0,0,22.0,16.0,0.0,18.0,1,2,855.83,14.0,0.0,3
58.0,0,2.0,27.0,9.0,30.0,2,1,526.0,19.0,1.0,0
37.0,1,56.0,11.0,1.0,1.0,1,0,918.87,9.0,0.0,1
30.0,1,53.0,20.0,7.0,0.0,2,2,271.0,12.0,1.0,2
52.0,0,30.0,26.0,4.0,7.0,2,2,523.0,25.0,1.0,0
61.0,1,18.0,30.0,2.0,2.0,1,1,631.0,4.0,1.0,1
50.0,1,41.0,5.0,5.0,20.0,0,0,793.92,23.0,0.0,1
59.0,1,12.0,2.0,1.0,28.0,1,0,898.0,15.0,1.0,1
21.0,1,51.0,29.0,1.0,15.0,2,2,573.77,20.0,0.0,2
39.0,0,6.0,4.0,10.0,13.0,2,2,352.0,30.0,1.0,0
21.0,1,21.0,18.0,1.0,5.0,1,0,911.08,9.0,0.0,1
23.0,0,43.0,4.0,5.0,25.0,0,0,903.0,26.0,1.0,3
40.0,1,19.0,21.0,0.0,6.0,2,0,787.55,23.0,0.0,1
25.0,1,3.0,2.0,10.0,27.0,2,2,959.78,8.0,1.0,0
28.0,1,57.0,24.0,0.0,11.0,0,0,922.27,9.0,0.0,1
26.0,1,26.0,17.0,10.0,1.0,0,1,616.0,7.0,1.0,2
45.0,1,53.0,1.0,4.0,19.0,1,2,618.13,18.0,0.0,2
36.0,0,46.0,22.0,1.0,3.0,1,0,581.0,8.0,0.0,3
34.0,0,44.0,18.0,4.0,23.0,1,1,191.98,11.0,1.0,0
42.0,1,55.0,25.0,1.0,14.0,0,0,732.24,12.0,0.0,1
55.0,0,38.0,22.0,5.0,21.0,1,1,230.0,20.0,1.0,0
27.0,1,47.0,3.0,5.0,6.0,1,1,825.0,23.0,1.0,2
55.0,1,23.0,1.0,1.0,19.0,2,2,366.0,24.0,1.0,2
45.0,1,39.0,8.0,7.0,16.0,0,2,313.39,17.0,1.0,0
23.0,0,34.0,29.0,2.0,16.0,0,2,677.21,10.0,0.0,3
48.0,1,56.0,22.0,1.0,19.0,2,2,700.6,25.0,0.0,2
37.0,0,27.0,1.0,0.0,15.0,0,2,611.06,15.0,0.0,3
22.0,1,57.0,9.0,2.0,17.0,2,2,996.53,13.0,0.0,2
19.0,1,18.0,29.0,10.0,3.0,2,1,241.0,4.0,1.0,0
49.0,0,27.0,8.0,3.0,6.0,2,0,687.52,1.0,0.0,3
51.0,1,33.0,3.0,1.0,30.0,2,2,444.0,11.0,1.0,2
29.0,1,13.0,3.0,7.0,1.0,1,0,221.0,12.0,1.0,1
25.0,0,11.0,29.0,1.0,18.0,2,0,942.48,12.0,0.0,3
28.0,1,6.0,14.0,0.0,19.0,0,0,760.79,30.0,0.0,1
48.0,1,47.0,1.0,1.0,14.0,0,2,899.58,12.0,0.0,2
42.0,1,37.0,27.0,1.0,9.0,2,1,877.0,8.0,1.0,1
50.0,0,5.0,26.0,7.0,1.0,0,0,329.0,9.0,1.0,0
23.0,1,38.0,22.0,5.0,10.0,2,2,161.0,14.0,1.0,2
43.0,1,14.0,25.0,0.0,4.0,1,0,991.05,7.0,0.0,1
59.0,1,47.0,28.0,9.0,2.0,2,1,749.45,15.0,1.0,0
34.0,0,37.0,18.0,0.0,3.0,0,2,880.33,7.0,0.0,3
19.0,0,35.0,21.0,10.0,29.0,1,0,836.15,8.0,1.0,0
31.0,1,49.0,7.0,9.0,15.0,1,2,244.4,3.0,1.0,0
42.0,1,25.0,27.0,3.0,5.0,2,2,595.35,20.0,0.0,2
38.0,0,30.0,30.0,3.0,7.0,0,0,998.29,14.0,0.0,3
21.0,1,9.0,18.0,1.0,7.0,2,2,928.87,4.0,0.0,2
41.0,0,40.0,10.0,5.0,16.0,0,0,795.0,9.0,1.0,3
35.0,1,36.0,30.0,1.0,17.0,0,0,969.1,7.0,0.0,1
23.0,1,22.0,17.0,1.0,12.0,2,2,598.88,23.0,0.0,2
37.0,1,45.0,10.0,8.0,28.0,0,1,985.0,26.0,1.0,0
39.0,0,13.0,5.0,8.0,28.0,2,0,244.0,12.0,1.0,0
63.0,0,13.0,13.0,5.0,13.0,1,1,933.0,28.0,1.0,0
41.0,1,18.0,5.0,8.0,27.0,1,1,989.0,29.0,1.0,0
28.0,0,34.0,29.0,10.0,3.0,1,2,206.0,8.0,1.0,0
46.0,1,13.0,28.0,1.0,19.0,1,0,517.99,15.0,0.0,1
24.0,1,7.0,18.0,3.0,15.0,1,1,184.0,8.0,1.0,0
25.0,1,47.0,25.0,2.0,5.0,0,2,677.56,6.0,0.0,2
47.0,1,47.0,6.0,1.0,14.0,1,2,540.26,29.0,0.0,2
22.0,0,19.0,25.0,0.0,4.0,2,0,723.47,12.0,0.0,3
49.0,1,45.0,5.0,2.0,14.0,1,0,519.6,14.0,0.0,1
39.0,1,18.0,30.0,6.0,1.0,2,2,310.0,30.0,1.0,2
31.0,1,36.0,11.0,2.0,2.0,1,2,551.92,25.0,0.0,2
48.0,0,32.0,30.0,9.0,24.0,2,0,544.0,29.0,1.0,0
62.0,1,45.0,14.0,6.0,28.0,1,0,676.0,9.0,1.0,0
44.0,1,59.0,4.0,3.0,15.0,2,2,928.14,27.0,0.0,2
39.0,0,32.0,4.0,0.0,5.0,2,1,291.0,14.0,1.0,3
45.0,0,54.0,3.0,10.0,1.0,2,0,651.0,3.0,1.0,3
42.0,1,56.0,4.0,8.0,24.0,2,1,297.0,8.0,1.0,0
64.0,1,1.0,20.0,8.0,22.0,1,0,373.0,27.0,1.0,0
63.0,0,12.0,8.0,3.0,0.0,0,0,885.0,4.0,1.0,3
45.0,0,48.0,9.0,3.0,2.0,1,2,904.5,11.0,0.0,3
32.0,0,23.0,27.0,2.0,17.0,0,0,389.96,14.0,1.0,3
42.0,1,49.0,12.0,8.0,10.0,1,0,672.0,12.0,1.0,1
46.0,1,20.0,3.0,9.0,0.0,1,0,778.0,16.0,1.0,1
58.0,0,32.0,8.0,6.0,13.0,2,2,193.55,14.0,1.0,0
55.0,1,5.0,29.0,1.0,30.0,1,1,819.0,29.0,1.0,1
39.0,0,31.0,14.0,1.0,12.0,1,0,554.71,6.0,0.0,3
50.0,0,6.0,14.0,2.0,2.0,2,0,816.37,12.0,0.0,3
33.0,1,46.0,26.0,8.0,30.0,2,0,337.0,24.0,1.0,0
62.0,0,1.0,8.0,9.0,18.0,0,1,315.0,3.0,1.0,0
42.0,1,32.0,26.0,6.0,2.0,2,2,854.0,21.0,1.0,2
49.0,0,29.0,26.0,3.0,20.0,2,0,442.76,29.0,1.0,0
36.0,1,14.0,28.0,3.0,3.0,1,2,777.14,17.0,0.0,2
52.0,0,17.0,8.0,1.0,4.0,1,1,934.0,19.0,1.0,3
50.0,1,21.0,13.0,0.0,8.0,2,2,622.68,2.0,0.0,2
65.0,1,22.0,10.0,7.0,18.0,2,0,267.0,5.0,1.0,0
41.0,1,50.0,19.0,9.0,30.0,0,1,225.0,8.0,1.0,0
20.0,0,11.0,23.0,9.0,16.0,0,2,595.35,25.0,1.0,0
26.0,1,12.0,10.0,1.0,2.0,1,2,699.48,18.0,0.0,2
47.0,1,26.0,2.0,3.0,9.0,2,0,639.12,3.0,0.0,1
57.0,1,42.0,3.0,8.0,25.0,1,0,653.72,7.0,1.0,0
34.0,1,50.0,15.0,6.0,30.0,2,0,697.72,1.0,1.0,1
33.0,1,28.0,11.0,0.0,20.0,1,2,757.47,12.0,0.0,2
53.0,1,14.0,22.0,0.0,25.0,0,1,709.0,16.0,1.0,1
18.0,1,42.0,20.0,8.0,19.0,2,2,218.0,12.0,1.0,0
48.0,0,36.0,13.0,4.0,3.0,1,0,634.57,14.0,0.0,3
33.0,0,53.0,16.0,1.0,15.0,2,1,938.0,20.0,1.0,3
21.0,0,59.0,12.0,0.0,4.0,1,2,613.85,3.0,0.0,3
46.0,1,18.0,17.0,0.0,4.0,0,0,658.37,8.0,0.0,1
44.0,1,46.0,16.0,7.0,9.0,1,2,833.32,12.0,1.0,2
27.0,0,50.0,13.0,0.0,14.0,2,0,543.5,1.0,0.0,3
34.0,1,43.0,16.0,2.0,2.0,0,2,557.94,9.0,0.0,2
19.0,1,51.0,4.0,0.0,0.0,1,2,414.0,27.0,1.0,2
59.0,1,1.0,11.0,7.0,16.0,1,2,880.0,10.0,1.0,0
33.0,0,52.0,15.0,4.0,22.0,0,1,286.0,24.0,1.0,0
26.0,1,42.0,30.0,1.0,5.0,1,0,660.73,12.0,0.0,1
54.0,1,49.0,3.0,7.0,7.0,0,1,389.0,14.0,1.0,0
19.0,0,47.0,30.0,6.0,29.0,2,1,694.0,3.0,1.0,3
20.0,0,36.0,15.0,7.0,9.0,1,0,303.0,5.0,1.0,3
23.0,1,2.0,22.0,6.0,24.0,2,0,382.0,11.0,1.0,0
54.0,1,41.0,20.0,5.0,20.0,0,0,223.0,27.0,1.0,0
41.0,1,59.0,3.0,0.0,8.0,2,0,627.29,6.0,0.0,1
46.0,1,56.0,21.0,4.0,21.0,2,2,337.0,2.0,1.0,2
41.0,1,8.0,9.0,9.0,7.0,2,0,437.34,14.0,1.0,0
59.0,1,52.0,29.0,9.0,11.0,0,1,123.0,8.0,1.0,0
44.0,0,52.0,15.0,3.0,30.0,1,1,653.0,11.0,1.0,3
48.0,1,54.0,16.0,1.0,5.0,2,2,917.01,9.0,0.0,2
39.0,0,43.0,22.0,2.0,15.0,1,0,989.7,3.0,0.0,3
54.0,1,26.0,20.0,6.0,9.0,2,1,585.0,20.0,1.0,0
29.0,1,14.0,27.0,8.0,22.0,1,1,954.0,19.0,1.0,1
32.0,0,31.0,16.0,1.0,14.0,2,2,359.0,30.0,1.0,3
40.0,0,39.0,25.0,3.0,2.0,0,2,558.09,3.0,0.0,3
36.0,0,13.0,27.0,9.0,2.0,0,1,134.0,23.0,1.0,0
34.0,0,38.0,7.0,0.0,19.0,1,0,865.22,13.0,0.0,3
22.0,1,31.0,28.0,9.0,23.0,2,1,397.0,30.0,1.0,0
19.0,0,50.0,23.0,9.0,25.0,2,0,411.0,17.0,1.0,0
34.0,0,46.0,4.0,5.0,9.0,2,1,555.0,13.0,1.0,3
29.0,0,26.0,22.0,8.0,18.0,2,2,543.0,13.0,1.0,0
39.0,1,19.0,1.0,9.0,0.0,0,1,808.0,28.0,1.0,1
46.0,0,7.0,19.0,5.0,21.0,0,2,865.0,6.0,1.0,3
40.0,0,5.0,9.0,10.0,15.0,2,1,282.0,12.0,1.0,0
29.0,0,46.0,26.0,0.0,3.0,2,0,543.83,13.0,0.0,3
61.0,0,4.0,3.0,5.0,3.0,1,2,602.0,15.0,1.0,0
26.0,1,33.0,16.0,1.0,3.0,1,2,897.69,2.0,0.0,2
36.0,0,36.0,19.0,5.0,12.0,0,2,158.92,6.0,1.0,0
49.0,1,7.0,17.0,4.0,3.0,2,2,220.0,30.0,1.0,0
41.0,0,4.0,14.0,4.0,18.0,2,0,936.12,6.0,0.0,3
62.0,1,20.0,26.0,3.0,18.0,0,2,765.0,15.0,1.0,2
32.0,0,49.0,6.0,6.0,12.0,2,2,493.29,14.0,1.0,3
24.0,0,20.0,26.0,9.0,23.0,1,0,982.0,13.0,1.0,3
24.0,1,56.0,15.0,0.0,19.0,0,2,537.98,21.0,0.0,2
34.0,0,36.0,30.0,9.0,9.0,0,0,559.0,25.0,1.0,0
31.0,1,24.0,15.0,6.0,16.0,1,1,598.17,19.0,1.0,0
42.0,0,29.0,20.0,1.0,1.0,0,2,637.45,11.0,0.0,3
49.0,1,4.0,3.0,2.0,12.0,2,2,619.15,18.0,0.0,2
64.0,1,15.0,12.0,1.0,14.0,1,0,515.0,3.0,1.0,1
30.0,0,53.0,14.0,1.0,8.0,0,0,549.88,14.0,0.0,3
33.0,0,60.0,29.0,1.0,1.0,2,2,843.1,1.0,0.0,3
36.0,0,41.0,22.0,9.0,17.0,0,0,719.65,4.0,1.0,3
39.0,1,26.0,29.0,3.0,3.0,2,0,992.18,23.0,0.0,1
45.0,1,48.0,24.0,8.0,20.0,0,2,663.0,25.0,1.0,0
29.0,1,11.0,22.0,9.0,4.0,1,0,589.0,14.0,1.0,1
50.0,1,24.0,20.0,5.0,17.0,2,0,509.88,11.0,0.0,1
29.0,0,18.0,23.0,0.0,7.0,2,0,246.0,27.0,1.0,3
26.0,1,60.0,25.0,1.0,17.0,1,0,684.28,4.0,0.0,1
29.0,0,33.0,21.0,3.0,28.0,2,0,218.0,25.0,1.0,0
46.0,0,50.0,14.0,0.0,5.0,0,2,540.04,10.0,0.0,3
28.0,1,14.0,5.0,4.0,25.0,0,0,864.0,9.0,1.0,1
41.0,1,36.0,29.0,2.0,11.0,1,0,645.53,14.0,0.0,1
40.0,0,36.0,20.0,0.0,20.0,2,2,807.99,4.0,0.0,3
27.0,1,43.0,15.0,1.0,10.0,0,2,736.32,21.0,0.0,2
48.0,0,42.0,10.0,0.0,14.0,0,0,802.54,14.0,0.0,3
29.0,1,47.0,23.0,0.0,11.0,1,0,798.0,13.0,0.0,1
49.0,0,46.0,27.0,2.0,12.0,2,2,741.23,9.0,0.0,3
41.0,1,11.0,17.0,0.0,4.0,0,2,936.25,26.0,0.0,2
46.0,1,54.0,4.0,5.0,20.0,2,2,609.0,5.0,1.0,2
60.0,1,27.0,15.0,10.0,1.0,1,0,606.0,9.0,1.0,0
35.0,1,14.0,12.0,7.0,11.0,0,0,643.0,15.0,1.0,1
28.0,1,35.0,29.0,1.0,12.0,0,0,816.9,8.0,0.0,1
45.0,0,33.0,19.0,1.0,22.0,0,0,607.0,22.0,1.0,3
19.0,0,51.0,5.0,1.0,9.0,1,0,568.15,5.0,0.0,3
25.0,1,51.0,3.0,1.0,18.0,1,0,568.57,20.0,0.0,1
28.0,0,41.0,2.0,1.0,20.0,1,0,273.0,24.0,1.0,3
39.0,1,22.0,3.0,6.0,25.0,0,1,266.0,22.0,1.0,0
50.0,1,31.0,15.0,1.0,8.0,2,2,588.9,6.0,0.0,2
21.0,0,14.0,21.0,2.0,29.0,2,1,772.0,11.0,1.0,3
38.0,1,34.0,6.0,0.0,4.0,1,0,564.7,23.0,0.0,1
21.0,1,57.0,17.0,0.0,0.0,1,0,934.33,27.0,0.0,1
38.0,1,9.0,6.0,8.0,20.0,1,0,648.0,16.0,1.0,0
30.0,0,39.0,1.0,4.0,25.0,1,0,828.0,28.0,1.0,3
39.0,1,15.0,13.0,0.0,8.0,0,2,857.13,6.0,0.0,2
29.0,1,2.0,20.0,1.0,1.0,2,0,742.66,7.0,0.0,1
61.0,1,45.0,21.0,9.0,17.0,2,2,697.0,15.0,1.0,0
64.0,1,17.0,22.0,4.0,23.0,1,2,573.0,16.0,1.0,0
32.0,1,28.0,22.0,0.0,5.0,1,2,777.52,9.0,0.0,2
35.0,1,39.0,23.0,2.0,6.0,0,2,587.64,3.0,0.0,2
25.0,1,1.0,21.0,2.0,6.0,1,0,707.51,8.0,0.0,1
39.0,1,19.0,18.0,2.0,2.0,0,2,652.3,7.0,0.0,2
29.0,1,29.0,30.0,2.0,24.0,2,2,880.0,5.0,1.0,2
61.0,1,27.0,2.0,5.0,15.0,2,2,924.0,2.0,1.0,2
55.0,0,51.0,28.0,4.0,24.0,0,2,246.28,3.0,1.0,0
43.0,1,56.0,4.0,0.0,11.0,0,1,790.0,26.0,1.0,2
64.0,1,50.0,20.0,9.0,17.0,2,1,528.0,29.0,1.0,0
50.0,0,24.0,19.0,2.0,4.0,2,0,942.83,6.0,0.0,3
64.0,1,18.0,11.0,0.0,25.0,2,1,358.74,12.0,1.0,0
29.0,1,14.0,11.0,1.0,10.0,0,2,554.67,23.0,0.0,2
20.0,1,30.0,15.0,8.0,6.0,2,1,582.0,29.0,1.0,2
19.0,1,10.0,25.0,3.0,5.0,0,0,569.0,15.0,1.0,1
59.0,1,13.0,2.0,6.0,10.0,1,2,359.0,4.0,1.0,0
58.0,1,43.0,9.0,3.0,16.0,1,1,954.0,28.0,1.0,1
22.0,1,28.0,14.0,0.0,16.0,2,0,861.3,8.0,0.0,1
52.0,0,60.0,30.0,5.0,26.0,2,2,608.0,21.0,1.0,0
19.0,1,20.0,6.0,2.0,15.0,0,1,401.0,3.0,1.0,2
31.0,1,58.0,10.0,9.0,22.0,0,1,461.0,16.0,1.0,0
39.0,0,52.0,27.0,0.0,16.0,2,2,695.59,2.0,0.0,3
41.0,1,7.0,29.0,10.0,3.0,2,0,945.0,3.0,1.0,1
25.0,1,41.0,11.0,4.0,4.0,0,2,637.91,8.0,1.0,2
51.0,1,52.0,13.0,1.0,8.0,2,0,716.0,8.0,1.0,1
29.0,0,50.0,2.0,1.0,18.0,2,0,602.0,12.0,0.0,3
48.0,1,36.0,29.0,2.0,10.0,1,2,357.0,4.0,1.0,2
62.0,0,19.0,4.0,8.0,12.0,2,0,107.0,19.0,1.0,0
20.0,0,8.0,18.0,10.0,22.0,0,1,193.0,21.0,1.0,0
44.0,1,57.0,5.0,3.0,11.0,0,2,520.33,17.0,0.0,2
34.0,1,12.0,29.0,9.0,16.0,1,1,648.0,17.0,1.0,0
42.0,1,45.0,28.0,0.0,15.0,0,2,776.94,12.0,0.0,2
41.0,0,28.0,16.0,2.0,17.0,2,2,704.22,6.0,0.0,3
24.0,0,9.0,10.0,0.0,15.0,2,0,560.27,6.0,0.0,3
49.0,1,55.0,26.0,7.0,26.0,2,1,407.0,4.0,1.0,0
44.0,0,8.0,9.0,0.0,4.0,2,2,808.3,14.0,0.0,3
18.0,0,58.0,26.0,1.0,13.0,1,0,867.72,6.0,0.0,3
37.0,1,55.0,7.0,0.0,8.0,0,2,803.37,28.0,0.0,2
24.0,1,60.0,29.0,0.0,1.0,0,2,543.98,30.0,0.0,2
26.0,0,22.0,12.0,8.0,13.0,0,1,483.0,29.0,1.0,0
36.0,1,11.0,17.0,1.0,19.0,1,2,582.04,30.0,0.0,2
45.0,1,42.0,15.0,5.0,30.0,0,2,132.0,29.0,1.0,0
36.0,1,40.0,4.0,10.0,11.0,0,1,214.0,29.0,1.0,0
40.0,0,38.0,1.0,4.0,5.0,1,2,669.0,30.0,1.0,3
38.0,1,60.0,19.0,0.0,6.0,1,0,507.93,11.0,0.0,1
30.0,1,40.0,29.0,3.0,4.0,1,2,908.43,2.0,0.0,2
28.0,1,48.0,27.0,2.0,11.0,1,2,883.52,26.0,0.0,2
24.0,1,39.0,6.0,2.0,28.0,1,0,193.0,27.0,1.0,0
41.0,0,28.0,5.0,3.0,17.0,0,0,630.28,3.0,0.0,3
21.0,1,11.0,26.0,10.0,23.0,1,1,245.0,19.0,1.0,0
23.0,0,4.0,3.0,9.0,9.0,2,0,720.0,9.0,1.0,3
38.0,1,54.0,26.0,1.0,0.0,1,2,809.48,4.0,0.0,2
26.0,0,12.0,22.0,4.0,12.0,2,1,264.0,25.0,1.0,0
52.0,0,24.0,7.0,7.0,5.0,1,0,850.0,6.0,1.0,3
36.0,1,16.0,15.0,2.0,12.0,2,0,733.97,9.0,0.0,1
47.0,0,35.0,23.0,4.0,17.0,1,0,891.07,14.0,0.0,3
31.0,1,41.0,21.0,3.0,12.0,0,2,536.56,14.0,0.0,2
19.0,1,51.0,26.0,0.0,10.0,0,0,757.17,21.0,0.0,1
47.0,0,50.0,17.0,9.0,4.0,1,2,149.47,30.0,1.0,0
24.0,0,8.0,4.0,4.0,21.0,0,0,159.0,21.0,1.0,0
47.0,0,29.0,28.0,0.0,13.0,1,2,775.01,10.0,0.0,3
19.0,1,20.0,30.0,0.0,16.0,1,2,598.5,20.0,0.0,2
54.0,0,47.0,4.0,10.0,4.0,2,1,621.0,14.0,1.0,0
35.0,1,54.0,15.0,2.0,1.0,0,2,767.58,9.0,0.0,2
23.0,0,33.0,23.0,2.0,20.0,2,0,829.0,23.0,1.0,3
20.0,1,42.0,7.0,6.0,23.0,1,0,480.0,12.0,1.0,1
31.0,0,29.0,25.0,5.0,1.0,2,1,338.0,18.0,1.0,3
45.0,0,26.0,7.0,4.0,13.0,2,0,577.44,8.0,0.0,3
20.0,0,10.0,3.0,2.0,26.0,2,0,521.0,23.0,1.0,3
46.0,1,46.0,4.0,10.0,29.0,1,0,589.0,30.0,1.0,0
40.0,1,7.0,27.0,2.0,0.0,0,0,899.69,5.0,0.0,1
47.0,0,54.0,17.0,0.0,1.0,2,0,528.7,11.0,0.0,3
46.0,1,34.0,30.0,3.0,19.0,2,0,715.32,3.0,0.0,1
26.0,0,22.0,4.0,7.0,24.0,0,0,186.0,16.0,1.0,0
39.0,0,8.0,14.0,2.0,6.0,2,2,916.03,1.0,0.0,3
36.0,0,36.0,26.0,8.0,16.0,0,1,133.0,23.0,1.0,0
27.0,1,54.0,17.0,1.0,12.0,0,2,752.76,2.0,0.0,2
20.0,1,14.0,13.0,2.0,7.0,2,0,545.42,25.0,0.0,1
64.0,1,27.0,19.0,7.0,19.0,2,0,391.0,27.0,1.0,0
62.0,1,10.0,10.0,4.0,28.0,1,1,327.0,14.0,1.0,0
23.0,1,59.0,22.0,1.0,2.0,0,0,690.27,26.0,0.0,1
33.0,1,19.0,12.0,3.0,16.0,2,2,734.41,13.0,0.0,2
22.0,1,47.0,25.0,0.0,12.0,1,2,741.93,1.0,0.0,2
58.0,1,24.0,19.0,10.0,17.0,0,1,504.0,4.0,1.0,0
37.0,1,41.0,29.0,1.0,2.0,1,2,740.02,22.0,0.0,2
28.0,1,47.0,28.0,2.0,9.0,2,2,884.26,15.0,0.0,2
33.0,1,24.0,17.0,0.0,8.0,2,0,541.26,14.0,0.0,1
35.0,1,6.0,27.0,3.0,13.0,2,2,948.87,14.0,0.0,2
60.0,1,50.0,24.0,2.0,27.0,2,1,646.0,9.0,1.0,0
48.0,0,30.0,23.0,1.0,1.0,0,2,570.96,6.0,0.0,3
43.0,0,55.0,12.0,0.0,16.0,2,0,775.59,6.0,0.0,3
50.0,0,30.0,2.0,8.0,12.0,1,1,259.64,10.0,1.0,0
46.0,1,58.0,15.0,4.0,1.0,0,2,664.47,15.0,0.0,2
50.0,1,58.0,20.0,2.0,13.0,2,0,689.07,11.0,0.0,1
57.0,1,29.0,5.0,8.0,9.0,0,2,912.0,3.0,1.0,2
48.0,0,29.0,29.0,3.0,17.0,0,2,713.75,12.0,0.0,3
27.0,0,24.0,13.0,2.0,1.0,1,0,537.66,3.0,0.0,3
42.0,0,57.0,30.0,0.0,6.0,1,2,881.23,6.0,0.0,3
52.0,1,20.0,4.0,9.0,22.0,0,0,904.0,18.0,1.0,0
53.0,0,31.0,25.0,7.0,16.0,2,1,690.0,23.0,1.0,0
58.0,0,56.0,4.0,3.0,0.0,0,2,892.0,29.0,1.0,3
36.0,1,29.0,4.0,3.0,17.0,0,0,530.73,17.0,0.0,1
42.0,0,56.0,27.0,3.0,8.0,0,2,831.52,15.0,0.0,3
30.0,1,59.0,7.0,0.0,3.0,1,2,856.77,8.0,0.0,2
47.0,0,5.0,15.0,9.0,1.0,1,2,409.0,12.0,1.0,0
30.0,0,47.0,23.0,1.0,2.0,2,0,824.6,6.0,0.0,3
48.0,0,6.0,24.0,8.0,2.0,1,2,846.0,7.0,1.0,3
36.0,0,57.0,14.0,10.0,13.0,0,0,684.77,7.0,1.0,0
50.0,0,41.0,7.0,3.0,7.0,1,0,586.69,12.0,0.0,3
39.0,0,7.0,2.0,0.0,14.0,2,0,703.52,1.0,0.0,3
35.0,0,36.0,11.0,6.0,14.0,0,1,959.0,19.0,1.0,3
60.0,0,52.0,3.0,6.0,16.0,1,1,228.74,1.0,1.0,0
22.0,0,16.0,18.0,9.0,11.0,0,1,888.16,30.0,1.0,0
43.0,0,3.0,23.0,4.0,0.0,2,2,993.17,6.0,0.0,3
33.0,1,37.0,23.0,3.0,10.0,2,2,540.27,2.0,0.0,2
18.0,0,34.0,16.0,10.0,5.0,2,2,414.0,27.0,1.0,0
33.0,1,28.0,19.0,2.0,4.0,0,2,528.92,23.0,0.0,2
64.0,0,54.0,23.0,10.0,14.0,2,2,471.0,28.0,1.0,0
42.0,0,56.0,16.0,10.0,7.0,0,2,688.0,25.0,1.0,0
49.0,1,12.0,11.0,4.0,4.0,0,0,734.26,23.0,0.0,1
26.0,1,58.0,4.0,0.0,9.0,2,0,606.66,8.0,0.0,1
42.0,0,38.0,29.0,3.0,12.0,2,0,627.58,8.0,0.0,3
36.0,0,5.0,17.0,1.0,14.0,2,2,546.84,8.0,0.0,3
27.0,1,31.0,13.0,4.0,12.0,0,2,763.0,18.0,1.0,2
41.0,0,10.0,24.0,2.0,10.0,1,0,691.93,7.0,0.0,3
64.0,1,47.0,1.0,4.0,7.0,2,1,369.0,2.0,1.0,0
41.0,0,32.0,22.0,0.0,26.0,1,2,509.0,5.0,1.0,3
64.0,0,55.0,8.0,3.0,26.0,2,0,887.0,30.0,1.0,0
37.0,1,17.0,14.0,2.0,10.0,2,2,218.0,8.0,1.0,2
52.0,1,42.0,11.0,2.0,21.0,2,0,915.0,13.0,1.0,1
39.0,1,30.0,7.0,3.0,13.0,1,2,970.31,30.0,0.0,2
42.0,1,55.0,2.0,2.0,29.0,2,2,843.0,16.0,1.0,2
40.0,0,40.0,14.0,10.0,27.0,2,2,508.0,12.0,1.0,0
55.0,1,12.0,16.0,8.0,23.0,0,1,362.0,30.0,1.0,0
37.0,1,13.0,28.0,7.0,8.0,1,0,329.0,25.0,1.0,0
46.0,1,13.0,14.0,3.0,12.0,2,2,384.48,25.0,1.0,2
35.0,1,25.0,30.0,9.0,25.0,2,2,303.0,7.0,1.0,0
32.0,1,26.0,9.0,1.0,12.0,2,2,865.0,23.0,0.0,2
33.0,1,3.0,15.0,2.0,16.0,2,2,508.28,24.0,0.0,2
47.0,1,36.0,17.0,2.0,10.0,0,0,520.62,26.0,0.0,1
28.0,1,36.0,26.0,0.0,0.0,0,2,922.58,19.0,0.0,2
57.0,1,23.0,20.0,1.0,3.0,2,1,829.95,24.0,1.0,1
30.0,0,2.0,4.0,3.0,3.0,2,2,142.0,16.0,1.0,3
31.0,1,60.0,18.0,0.0,8.0,2,0,792.31,26.0,0.0,1
44.0,1,35.0,9.0,2.0,17.0,2,2,685.73,21.0,0.0,2
20.0,1,16.0,16.0,7.0,2.0,2,1,615.0,10.0,1.0,1
24.0,0,32.0,13.0,0.0,15.0,0,2,205.0,30.0,1.0,3
22.0,0,49.0,8.0,8.0,8.0,1,2,211.0,1.0,1.0,3
